Filename,Text,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,embedding
ChinaTaiwanUpdate020224.txt,"[79] https://www.reuters.com/world/asia-pacific/taiwan-loses-first-ally-post-...(,go%20out%20into%20the%20world.
[80] https://www.reuters.com/article/idUSKBN1W50DH/
https://www.reuters.com/article/idUSKBN1W32RK/
[81] https://www.mfa dot gov.cn/wjbxw_new/202401/t20240126_11234267.shtml
[82] https://www.fmprc dot gov.cn/fyrbt_673021/202312/t20231218_11206304.shtml",,,,,"[ 0.03158529 -0.00473468 -0.05025844 ... -0.0221029  -0.02081555
  0.01793233]"
ChinaTaiwanUpdate020224.txt,"https://www.mfa dot gov.cn/web/fyrbt_673021/202401/t20240115_11224225.shtmlhttps://www.mfa dot gov.cn/web/fyrbt_673021/202401/t20240125_11233259.shtml
[83] https://www.chinanews dot com.cn/gn/2024/01-19/10149374.shtml
[84] https://www.bc.edu/content/dam/bc1/schools/mcas/polisci/China%20Looks%20...
[85] https://www.bc.edu/content/dam/bc1/schools/mcas/polisci/China%20Looks%20...
[86] https://www.ft.com/content/bba68661-6c9b-41b5-ab74-d573b3a27c54",,,,,"[ 0.03970251  0.02304395 -0.02374941 ... -0.00133607 -0.02700785
  0.01155915]"
ChinaTaiwanUpdate020224.txt,"[87] https://www.reuters.com/world/middle-east/china-presses-iran-rein-houthi...
[88] https://www.fmprc dot gov.cn/fyrbt_673021/202401/t20240104_11218767.shtml
[89] http://un.china-mission dot gov.cn/chn/hyyfy/202401/t20240111_11221534.htm
[90] http://www.news dot cn/world/20240115/8110507528b44d0c91b9f7b1b07c7bf8/c.html
[91] https://www.fmprc dot gov.cn/mfa_eng/xwfw_665399/s2510_665401/202401/t20240124_11232341.html",,,,,"[ 0.02607424 -0.01057184 -0.03756549 ... -0.01339349 -0.02911281
  0.00869423]"
ChinaTaiwanUpdate020224.txt,"[92] http://un.china-mission dot gov.cn/chn/hyyfy/202401/t20240111_11221534.htm
[93] https://documents-dds-ny.un.org/doc/UNDOC/GEN/N24/009/28/PDF/N2400928.pd...
http://un.china-mission dot gov.cn/chn/hyyfy/202401/t20240111_11221534.htm
[94] https://www.bloomberg.com/news/newsletters/2024-01-24/supply-chain-lates...
[95] https://baijiahao.baidu dot com/s?id=1789512601311403888&wfr=spider&for=pc
https://www.voanews.com/a/china-s-president-receives-afghan-ambassador-t...",,,,,"[ 0.01951746 -0.01142204 -0.04077049 ... -0.00626614 -0.046498
  0.02954772]"
ChinaTaiwanUpdate020224.txt,"[96] https://www.fmprc dot gov.cn/fyrbt_673021/202401/t20240131_11237220.shtml
[97] https://www.dw.com/en/china-appoints-ambassador-to-taliban-ruled-afghani...
[98] https://asia.nikkei.com/Politics/International-relations/Afghanistan-tur...
https://asia.nikkei.com/Politics/International-relations/Afghanistan-tur...
https://www.cnn.com/2023/01/06/business/china-company-taliban-oil-deal-h...
https://www.scmp.com/economy/china-economy/article/3240649/china-afghani...
 
Tags",,,,,"[ 0.0238856  -0.02186863 -0.05583756 ... -0.01614847 -0.02781405
  0.01729631]"
ChinaTaiwanUpdate020224.txt,"China Project


File Attachments:  China Update Draft February 1, 2024.png Countries_with_Compacts_of_Free_Association_with_the_United_States.png 20240104 COFA Funding Graphic.PNG Babel Street email logo_4.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR THE STUDY OF WAR",,,,,"[-0.01445478 -0.01074035 -0.04674535 ... -0.01731743 -0.03043826
  0.01905222]"
ChinaUpdate101323.txt,"China-Taiwan Weekly Update, October 13, 2023  | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, October 13, 2023  



Oct 13, 2023 - ISW Press




Download the PDF",,,,,"[ 0.03216913  0.00487762 -0.03453199 ... -0.02735078 -0.01844044
  0.00682655]"
ChinaUpdate101323.txt,"China-Taiwan Weekly Update, October 13, 2023  
Authors: Nils Peterson of the Institute for the Study of War 
Data Cutoff: October 12 at Noon ET 
The China–Taiwan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and relevant cross–Taiwan Strait developments. 
Key Takeaways   
The Kuomintang and Taiwan People’s Party are discussing a joint presidential ticket and may form one before the January 13 election.",,,,,"[ 0.03003976  0.00059777 -0.04525064 ... -0.01366644 -0.01131052
 -0.00015724]"
ChinaUpdate101323.txt,"The Chinese Communist Party blamed the United States and Europe of “biased” support for Israel, indicating that the party aims to delegitimize the United States as a responsible regional actor.",,,,,"[ 0.04177988 -0.01300819 -0.04861514 ... -0.00649934 -0.03781947
 -0.01090063]"
ChinaUpdate101323.txt,Taiwanese Presidential Election,,,,,"[ 3.1590253e-02  3.4011926e-05 -4.4678736e-02 ... -1.7340729e-02
 -2.7249003e-02 -9.1266828e-03]"
ChinaUpdate101323.txt,The Kuomintang (KMT) and Taiwan People’s Party (TPP) are discussing a joint presidential ticket and may form one before the January 13 election. The KMT aims to overcome its third place standing in the presidential race by partnering with the second place TPP to create a competitive challenge to the leading Democratic Progressive Party presidential candidate Lai Ching-te. The second place TPP also seeks a joint ticket to increase its competitiveness against Lai. KMT presidential candidate Hou,,,,,"[ 0.02176203 -0.00385041 -0.03374792 ... -0.01525516 -0.01747413
 -0.00714931]"
ChinaUpdate101323.txt,candidate Hou Yu-ih and TPP presidential candidate Ko Wen-je have expressed openness to working together over the past two months but have not agreed on specific measures for cooperation. The KMT and TPP leadership began planning for pre-negotiation discussions during the past week and scheduled the first staff dialogue for October 14.[1] The parties taking tangible steps towards dialogue is consistent with ISW’s October 5 assessment that the TPP could form a joint presidential ticket before,,,,,"[ 0.03197999 -0.00058505 -0.01869823 ... -0.01160547  0.00669269
  0.01333163]"
ChinaUpdate101323.txt,ticket before the January election.[2],,,,,"[ 0.00487336  0.01721545 -0.02931685 ...  0.00181673 -0.03139285
 -0.01459078]"
ChinaUpdate101323.txt,Ko has been open to cooperating with Hou to forge a winning electoral strategy since August but without working toward a joint ticket.[3] KMT Chairman Eric Chu and Hou also have expressed a willingness to work with the TPP in late August.[4] Several local district level KMT leaders called for cooperation between Hou and Ko on September 20.[5],,,,,"[ 0.02331752 -0.00767586 -0.02087973 ... -0.00099205 -0.0236465
  0.00234377]"
ChinaUpdate101323.txt,"Ko proposed on October 10 to hold three debates with Hou before a third-party poll that would determine the presidential candidate for a joint KMT-TPP ticket. He also nominated his campaign chief Huang Shan-shan and campaign office chair Chou Yu-hsiu for negotiations with the KMT on organizing the debates.[6]
Ko leads Hou by 7.4 percentage points in the presidential election, according to the most recent poll by the Taiwan Public Opinion Foundation from September 25.[7]",,,,,"[ 0.04535719 -0.01941309 -0.04248837 ... -0.01740296  0.00144176
  0.00922728]"
ChinaUpdate101323.txt,ISW assesses that the CCP holds the following leverage points over each of the Taiwanese presidential candidates:,,,,,"[ 0.03146214 -0.00380451 -0.03238535 ... -0.03059138 -0.00740167
  0.00222746]"
ChinaUpdate101323.txt,ISW assesses that a joint Ko-Hou presidential ticket would have the following implications for the CCP leverage points over the Taiwanese presidential candidates:,,,,,"[ 0.02825153 -0.00144825 -0.02979245 ... -0.01172904  0.00283497
 -0.00561334]"
ChinaUpdate101323.txt,Chinese Communist Party in the Middle East,,,,,"[ 0.00325805 -0.0102317  -0.0575446  ...  0.01135243 -0.0223201
  0.00046803]"
ChinaUpdate101323.txt,"The Chinese Communist Party (CCP) blamed the United States and Europe for “biased” support for Israel, indicating that the party aims to delegitimize the United States as a responsible regional actor. The CCP condemned violence between Palestine and Israel but did not condemn Hamas.[8] The party called for all involved parties to remain restrained and immediately implement a cease fire on October 8 and October 9. The People’s Republic of China (PRC) Ministry of Foreign Affairs (MFA) Spokesman",,,,,"[ 0.04169777  0.00105945 -0.04472005 ...  0.00083763 -0.03333098
  0.01336748]"
ChinaUpdate101323.txt,(MFA) Spokesman Wang Wenbin expressed support for the October 11 resolution passed by the Arab League that called for an immediate cessation of Israeli military action in Gaza.[9] CCP English-language propaganda outlets accused American and European countries of hindering the creation of a Palestinian state because of “biased” support for Israel.[10] This narrative places the blame for the current instability in the Middle East on the West. This aligns with the CCP’s messaging during Russia’s,,,,,"[ 0.03867263 -0.01400681 -0.04286182 ...  0.00624734 -0.012947
  0.01417571]"
ChinaUpdate101323.txt,during Russia’s ongoing invasion of Ukraine which blamed the United States and NATO expansion for instigating the crisis.[11],,,,,"[ 0.02620517  0.00090933 -0.04293275 ...  0.00051545 -0.02383901
 -0.03812457]"
ChinaUpdate101323.txt,The CCP’s October 8 statement called for an immediate ceasefire in order to protect civilians and prevent the situation from deteriorating.[12] PRC Foreign Ministry Spokeswoman Mao Ning stated on October 9 that the party’s top priority was for the war to end as soon as possible.[13] She also declined to label Hamas’ actions as “acts of terrorism” and refused to state whether the PRC urged Iran to restrain Hamas.[14] This statement came after Senate Majority Leader Chuck Schumer met with CCP,,,,,"[ 0.02479384  0.00371371 -0.04577271 ...  0.00016119 -0.00873499
  0.0253875 ]"
ChinaUpdate101323.txt,met with CCP General Secretary Xi Jinping on October 9 in Beijing. Schumer urged him to “stand with the Israeli people and condemn [Hamas’] cowardly and vicious attacks.”[15],,,,,"[ 0.03269712 -0.00584534 -0.05001724 ... -0.00857565 -0.01152524
  0.00740968]"
ChinaUpdate101323.txt,The CCP-controlled English language Global Times claimed on October 10 and 11 that American and European “biased” support for Israel would worsen the situation and reveal the greed of the American military-industrial complex. The outlet also questioned the motives of Secretary of State Blinken’s Israel trip. It asked “But what is he supporting exactly? Is it a retaliatory mass killing?”[16],,,,,"[ 0.03513655 -0.00374819 -0.04235059 ... -0.0214851  -0.01868816
  0.00756255]"
ChinaUpdate101323.txt,The CCP is portraying itself as an ostensible neutral broker in the Israeli-Palestinian conflict. The PRC MFA pushed for a two-state solution amid the war.[17] The CCP also framed itself as a neutral broker in the Ukraine War.[18] The similarities in CCP-propagated narratives between Ukraine and Israel indicate that the party will use the claim of neutrality to portray itself as a responsible power compared to the allegedly irresponsible West.,,,,,"[ 3.8698435e-02 -1.1250482e-02 -5.9539434e-02 ... -8.3879153e-05
 -2.1870604e-02 -5.9065530e-03]"
ChinaUpdate101323.txt,"The party began portraying itself as a neutral broker via Special Envoy on the Middle East Zhai Jun, who called the Egyptian Ministry of Foreign Affairs on October 10 to offer PRC assistance to broker an “immediate ceasefire and cessation of violence, and to provide humanitarian support to the Palestinian people.”[19] Egypt has not publicized its response.",,,,,"[ 0.04648204 -0.01622083 -0.02935561 ... -0.01418886 -0.02193764
  0.01863627]"
ChinaUpdate101323.txt,This framing of ostensible neutrality would allow the CCP to build off its March 2023 mediation of Saudi-Iran diplomatic normalization to enhance its political stature in the region.[20] This also advances the CCP narrative of a PRC-led world order as founded on principles of non-intervention and peace compared to the alleged militarism of the United States.[21],,,,,"[ 0.02534615 -0.02207389 -0.05979073 ...  0.00821338 -0.00254005
  0.00658623]"
ChinaUpdate101323.txt,The English language CCP propaganda outlets China Daily and Global Times framed the United States' move to deploy the USS Gerald R. Ford near Israel as evidence that the American military-industrial complex perniciously exploits the conflict for profit.[22] Such articles propagate the narrative that the United States is a destabilizing world power.,,,,,"[ 0.05231011 -0.00559891 -0.04861317 ... -0.00632167 -0.02622372
  0.00944953]"
ChinaUpdate101323.txt,"Hamas' attack on Israel is the focus of international attention, and the CCP may exploit the situation to advance its coercion campaign targeting the Republic of China (Taiwan). The table below lists some of the CCP’s coercion efforts, their status, and how the party could advance them.",,,,,"[ 4.2845115e-02 -3.6206933e-05 -6.9014601e-02 ...  3.0920010e-03
 -8.0856215e-03 -3.3590675e-04]"
ChinaUpdate101323.txt,"[1] https://www.cna dot com.tw/news/aipl/202310120055.aspx
[2] https://www.understandingwar.org/backgrounder/china-taiwan-weekly-update...
[3] https://focustaiwan dot tw/politics/202308240025
[4] https://www.chinatimes dot com/realtimenews/20230826000034-260407?ctrack=pc_main_rtime_p06&chdtv
https://udn dot com/news/story/123307/7391422?from=udn-catelistnews_ch2
https://www.chinatimes dot com/realtimenews/20230824003455-260407?chdtv",,,,,"[ 0.02962069  0.01068488 -0.04143791 ... -0.00796601 -0.01759183
 -0.00994405]"
ChinaUpdate101323.txt,"https://news.ltn dot com.tw/news/politics/breakingnews/4405996
[5] https://www.chinatimes dot com/realtimenews/20230920003712-260407?chdtv
[6] https://www.cna dot com.tw/news/aipl/202310100159.aspxhttps://www.taiwannews dot com.tw/en/news/5017300",,,,,"[ 0.03149142 -0.00402216 -0.04588626 ... -0.00856727 -0.04192908
 -0.00910451]"
