Unnamed: 0,Filename,Text,embeddings
144,3QgM44Q.txt,"









China-Taiwan Weekly Update, April 26, 2024 | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, April 26, 2024 



Apr 26, 2024 - ISW Press






China-Taiwan Weekly Update, April 26, 2024

Authors: Matthew Sperzel,","[ 0.03018361  0.00210376 -0.03691255 ... -0.02260419 -0.00513717
  0.01367835]"
145,3QgM44Q.txt,"

China-Taiwan Weekly Update, April 26, 2024 



Apr 26, 2024 - ISW Press






China-Taiwan Weekly Update, April 26, 2024

Authors: Matthew Sperzel, Daniel Shats, Nils Peterson, and Mathilde Lemerle of the Institute for the Study of War

Editors: Dan Blumenthal and Frederick W. Kagan of the American Enterprise Institute

Data Cutoff: April 25 at Noon ET

The China–Taiwan Weekly Update is a joint product from the Institute for the Study of War and the American Enterprise Institute. The update supports the ISW–AEI Coalition Defense of Taiwan project, which assesses Chinese campaigns against Taiwan","[ 0.02130404  0.00161102 -0.02594808 ... -0.01734853 -0.01586291
  0.01459534]"
146,3QgM44Q.txt," ET

The China–Taiwan Weekly Update is a joint product from the Institute for the Study of War and the American Enterprise Institute. The update supports the ISW–AEI Coalition Defense of Taiwan project, which assesses Chinese campaigns against Taiwan, examines alternative strategies for the United States and its allies to deter the Chinese Communist Party’s (CCP) aggression, and—if necessary—defeat the People’s Liberation Army (PLA). The update focuses on the Chinese Communist Party’s paths to controlling Taiwan and cross–Taiwan Strait developments.

Key Takeaways  
The PRC unilaterally opened two eastbound connecting flight routes near Taiwanese airspace over the Kinmen and Matsu islands. The move is likely","[ 0.0147135  -0.01222387 -0.03321913 ... -0.01100841 -0.01752383
  0.00876765]"
147,3QgM44Q.txt," Party’s paths to controlling Taiwan and cross–Taiwan Strait developments.

Key Takeaways  
The PRC unilaterally opened two eastbound connecting flight routes near Taiwanese airspace over the Kinmen and Matsu islands. The move is likely part of a CCP effort to strain Taiwan’s situational awareness around its airspace and put pressure on Taiwan’s incoming Lai Ching-te administration.
PRC tariffs on Taiwan’s polycarbonate exports may be part of a pressure campaign ahead of Lai Ching-te’s presidential inauguration on May 20.
Former ROC President Ma Ying-jeou met with Kuomintang Chairman Eric Chu on April 16 and discussed amending a law that counters","[ 0.00907686 -0.01085871 -0.05251583 ...  0.0063963  -0.01617996
  0.01277126]"
148,3QgM44Q.txt," a pressure campaign ahead of Lai Ching-te’s presidential inauguration on May 20.
Former ROC President Ma Ying-jeou met with Kuomintang Chairman Eric Chu on April 16 and discussed amending a law that counters PRC interference in Tawan’s politics.
The People’s Liberation Army dissolved the Strategic Support Force into three distinct arms to achieve “information dominance” and operational superiority through force integration.
The PRC Ministry of Foreign Affairs highlighted the importance of addressing United States sanctions on PRC companies during Secretary of State Antony Blinken’s visit to the PRC. The PRC framing of the visit indicates that the CCP aims to alleviate economic tension with the United States","[ 0.02971786 -0.00512622 -0.0516171  ... -0.00857725 -0.03263718
  0.016884  ]"
149,3QgM44Q.txt," Affairs highlighted the importance of addressing United States sanctions on PRC companies during Secretary of State Antony Blinken’s visit to the PRC. The PRC framing of the visit indicates that the CCP aims to alleviate economic tension with the United States while maintaining commercial and defense industrial base assistance to Russia.
The PRC Ministry of Foreign Affairs Spokesman Lin Jian framed the United States Army deploying the Typhon ground-based cruise missile and air-defense missile launcher to the Philippine island of Luzon as part of the US-Philippine Salaknib 2024 military exercise as “provoking conflict.”
 
Cross-Strait RelationsThe PRC unilaterally opened two eastbound connecting flight routes near Taiwanese airspace over the Kinmen","[ 0.04550188 -0.00752396 -0.04007336 ...  0.0007551  -0.02628339
  0.01003396]"
150,3QgM44Q.txt,"zon as part of the US-Philippine Salaknib 2024 military exercise as “provoking conflict.”
 
Cross-Strait RelationsThe PRC unilaterally opened two eastbound connecting flight routes near Taiwanese airspace over the Kinmen and Matsu islands. The move is likely part of a CCP effort to strain Taiwan’s situational awareness around its airspace and put pressure on Taiwan’s incoming Lai Ching-te administration. The flight routes, W122 and W123, have been operational in the westbound direction since 2018 and connect the PRC cities of Fuzhou and Xiamen to the M503 north-south flight route, which goes down the middle of the Taiwan Strait. The W122","[ 0.04791623 -0.0128709  -0.03945282 ... -0.00114147 -0.01988434
 -0.00917569]"
151,3QgM44Q.txt," W123, have been operational in the westbound direction since 2018 and connect the PRC cities of Fuzhou and Xiamen to the M503 north-south flight route, which goes down the middle of the Taiwan Strait. The W122 route flies close to the Matsu islands and the W123 route flies near the Kinmen Islands, two island groups near the PRC that Taiwan controls. The PRC Civil Aviation Administration of China (CAAC) unilaterally canceled a 6 nautical mile “offset” of the M503 route in January 2024, which moved the route to within 4.2 nautical miles (5 miles or 7.8 kilometers) of the median line of the Taiwan Strait. It announced on the same day","[ 0.0302903   0.00160702 -0.0346591  ...  0.02866479 -0.02547505
  0.00917187]"
152,3QgM44Q.txt," “offset” of the M503 route in January 2024, which moved the route to within 4.2 nautical miles (5 miles or 7.8 kilometers) of the median line of the Taiwan Strait. It announced on the same day that it would permit eastbound flights along the W122 and W123 routes.[1] The CAAC finally launched the new eastbound flight routes on April 19. It claimed the new airspace “optimization” and the adjustment of the M503 route were needed to meet the “development needs” of air transportation between the Yangtze River Delta and the Guangdong-Hong Kong-Macao Bay Area and to ensure flight safety.[2]

Taiwan�","[ 0.02486286 -0.00824636 -0.03565006 ...  0.00483661 -0.00690686
  0.01291271]"
153,3QgM44Q.txt," M503 route were needed to meet the “development needs” of air transportation between the Yangtze River Delta and the Guangdong-Hong Kong-Macao Bay Area and to ensure flight safety.[2]

Taiwan’s Civil Aviation Administration said both the establishment of the new flight routes and the “unilateral” adjustment of the M503 were a danger to air traffic in the area. It said it will request that aircraft turn around if they approach Taiwanese airspace without permission.[3] ROC Premier Chen Chien-jen condemned the new routes, called for them to be retracted, and directed the CAA to study possible response measures.[4] The PRC’s Taiwan Affairs Office","[ 0.01734205 -0.00155889 -0.03824329 ... -0.01519187 -0.00471436
  0.02216492]"
154,3QgM44Q.txt," airspace without permission.[3] ROC Premier Chen Chien-jen condemned the new routes, called for them to be retracted, and directed the CAA to study possible response measures.[4] The PRC’s Taiwan Affairs Office (TAO) denied that there were any security concerns about the new flight routes and also denied the existence of a median line in the Taiwan Strait.[5]

An unnamed “senior Taiwan official” told Reuters the PRC’s flight adjustments were part of a pattern of pressure on Taiwan ahead of ROC Vice President Lai Ching-te’s inauguration as President on May 20. The official said the CCP wants Taiwan to “cave in, make","[ 0.02812673 -0.0056562  -0.0568606  ... -0.00386978 -0.00609619
  0.02851258]"
155,3QgM44Q.txt,"�s flight adjustments were part of a pattern of pressure on Taiwan ahead of ROC Vice President Lai Ching-te’s inauguration as President on May 20. The official said the CCP wants Taiwan to “cave in, make compromises, and change [its] behavior.”[6] The CCP considers Lai and his political party, the Democratic Progressive Party (DPP), to be separatists. The timing of the air route changes is consistent with political motives. The CAAC originally announced the routes and the shifting of the M503 route on January 30, not long after Taiwan’s January 13 election. It activated the new routes on April 19, almost one month before Lai’s inauguration.","[ 0.02022704 -0.00927485 -0.04530165 ... -0.01739425 -0.01860493
 -0.01355773]"
156,3QgM44Q.txt," The CAAC originally announced the routes and the shifting of the M503 route on January 30, not long after Taiwan’s January 13 election. It activated the new routes on April 19, almost one month before Lai’s inauguration. Increasing the volume of flights in the sensitive airspace near Kinmen, Matsu, and the Taiwan Strait median line serves to strain Taiwanese resources as Taiwan must monitor, assess, and prepare to respond to each flight as a potential airspace incursion.
 
PRC tariffs on Taiwan’s polycarbonate exports may be part of a pressure campaign ahead of Lai Ching-te’s presidential inauguration on May 20. The PRC Ministry of Commerce (MOFCOM) announced on","[ 0.02441527 -0.00335044 -0.0555864  ... -0.0011477  -0.01606838
  0.0129    ]"
157,3QgM44Q.txt,"PRC tariffs on Taiwan’s polycarbonate exports may be part of a pressure campaign ahead of Lai Ching-te’s presidential inauguration on May 20. The PRC Ministry of Commerce (MOFCOM) announced on April 19 that it would levy tariffs of up to 22.4% on Taiwan’s polycarbonate exports to the PRC. Polycarbonate is a material used in many fields such as electronic appliances, sheets and films, automobiles, optics, packaging, medical devices, and safety equipment.[7] The tariffs resulted from MOFCOM concluding an anti-dumping investigation into Taiwanese polycarbonate products. MOFCOM first announced the investigation in November 2022 and released preliminary findings announced in","[ 0.04281865  0.00763782 -0.05305173 ... -0.00476789 -0.02432595
  0.01312398]"
158,3QgM44Q.txt,", packaging, medical devices, and safety equipment.[7] The tariffs resulted from MOFCOM concluding an anti-dumping investigation into Taiwanese polycarbonate products. MOFCOM first announced the investigation in November 2022 and released preliminary findings announced in August 2023 which claimed Taiwanese “dumping” of polycarbonate products had “substantially” damaged the PRC’s polycarbonate industry. The findings released on April 19 confirmed the conclusions from August.
ROC Executive Yuan spokesperson Lin Tze-luen accused the PRC of using “political manipulation” to interfere with normal cross-strait trade relations.[8] The TAO spokesperson claimed on April 24 that the anti-d","[ 0.04489112 -0.00100877 -0.03772325 ... -0.01405345 -0.04011402
 -0.00658138]"
159,3QgM44Q.txt,"ROC Executive Yuan spokesperson Lin Tze-luen accused the PRC of using “political manipulation” to interfere with normal cross-strait trade relations.[8] The TAO spokesperson claimed on April 24 that the anti-dumping investigation reached its conclusion “fairly and impartially” and fully complied with relevant laws and World Trade Organization regulations. The spokesperson threatened further economic measures against Taiwan “if the DPP authorities continue to stubbornly adhere to the ‘Taiwan independence’ stance,” however.[9]

The TAO statement and the timing of the tariff announcement are consistent with a politically motivated pressure campaign against Taiwan and the incoming administration of Lai Ching-te. The tariffs","[ 0.034928    0.0037346  -0.02099085 ... -0.02667863 -0.03794643
 -0.00145486]"
160,3QgM44Q.txt,"Taiwan independence’ stance,” however.[9]

The TAO statement and the timing of the tariff announcement are consistent with a politically motivated pressure campaign against Taiwan and the incoming administration of Lai Ching-te. The tariffs took effect on April 20, exactly one month before Lai’s presidential inauguration. MOFCOM’s announcement of the tariffs on April 19 also coincided with the CAAC announcing its new flight routes near Kinmen and Matsu. The PRC previously imposed punitive economic measures against Taiwanese chemical and fishery products before Taiwan’s January 13 election. It also claimed Taiwan’s trade restrictions on the PRC violated the 2011 Cross-Strait Economic Cooperation Framework Agreement (ECFA","[ 0.04352505 -0.01569013 -0.04146093 ...  0.00279496 -0.0313443
 -0.0065073 ]"
161,3QgM44Q.txt," PRC previously imposed punitive economic measures against Taiwanese chemical and fishery products before Taiwan’s January 13 election. It also claimed Taiwan’s trade restrictions on the PRC violated the 2011 Cross-Strait Economic Cooperation Framework Agreement (ECFA). ISW has assessed that these punitive economic measures may have been meant to influence Taiwan’s election.[10]

Taiwan

Former ROC President Ma Ying-jeou met with Kuomintang (KMT) Chairman Eric Chu on April 16 and discussed amending a law that counters PRC interference in Tawan’s political system. Ma, who is a member of the KMT, and the KMT leadership advocated amending some provisions of the law","[ 0.03505737 -0.03344537 -0.01834998 ... -0.01417341 -0.01261057
  0.00289228]"
162,3QgM44Q.txt," Eric Chu on April 16 and discussed amending a law that counters PRC interference in Tawan’s political system. Ma, who is a member of the KMT, and the KMT leadership advocated amending some provisions of the law to prevent it from becoming a tool for DPP “manipulation” and to avoid “stifling the rights of Taiwanese people to exchange with the mainland.” They did not publicly specify what amendments they sought to make.[11] The Anti-Infiltration Act is a 2020 law that the DPP government passed to counter PRC interference in Taiwan’s elections and political system. It imposes criminal penalties for accepting funds from “hostile foreign forces” to","[ 0.01822218 -0.00973421 -0.02442411 ... -0.01098989 -0.02234617
  0.01929036]"
163,3QgM44Q.txt,"] The Anti-Infiltration Act is a 2020 law that the DPP government passed to counter PRC interference in Taiwan’s elections and political system. It imposes criminal penalties for accepting funds from “hostile foreign forces” to make political donations and lobby the government. It also increases penalties for other election law violations if those violations are committed with funding from foreign forces.[12]

Ma and the KMT’s plans to propose amendments are consistent with their opposition to the law when originally passed. Ma at the time compared the law’s passage to a return to “martial law” in Taiwan, referring to the period of KMT authoritarian rule from 1949-1987 known as the “White","[ 0.02528135 -0.03046365 -0.03497386 ... -0.00626707 -0.02768656
 -0.00220203]"
164,3QgM44Q.txt," the law when originally passed. Ma at the time compared the law’s passage to a return to “martial law” in Taiwan, referring to the period of KMT authoritarian rule from 1949-1987 known as the “White Terror.”[13] The KMT boycotted the final vote on the law and criticized it as a ploy for the DPP to win votes shortly before the 2020 election. Some of the law’s critics said it was too broad and could be used to repress legitimate political activity and cross-strait exchanges.[14]
The PRC’s Taiwan Affairs Office (TAO) spokesperson on April 24 claimed the Anti-Infiltration Act is an “","[ 0.04718729 -0.02180672 -0.04568289 ... -0.01159575 -0.03681756
  0.0078079 ]"
